route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,trip_type
67,000014,88____:049::8814209:8814001:13:639:20241117,Bruxelles-Midi,11962,,4543,,1
111,000030,88____:049::8872009:8872413:4:636:20241124,Fleurus,11962,,4544,,1
67,000020,88____:049::8814209:8814001:13:946:20241208,Bruxelles-Midi,11962,,4545,,1
102,000036,88____:049::8884004:8881000:4:1902:20241019,Mons,11963,,4546,,1
93,000010,88____:049::8811601:8872413:9:1546:20241110,Fleurus,11963,,4547,,1
67,000014,88____:049::8814209:8814001:13:739:20241117,Bruxelles-Midi,11963,,4548,,1
111,000030,88____:049::8872009:8872413:4:736:20241124,Fleurus,11963,,4549,,1
67,000020,88____:049::8814209:8814001:13:1046:20241208,Bruxelles-Midi,11963,,4550,,1
102,000036,88____:049::8884004:8881000:4:2002:20241019,Mons,11964,,4551,,1
93,000010,88____:049::8811601:8872413:9:1646:20241110,Fleurus,11964,,4552,,1
67,000014,88____:049::8814209:8814001:13:839:20241117,Bruxelles-Midi,11964,,4553,,1
111,000030,88____:049::8872009:8872413:4:836:20241124,Fleurus,11964,,4554,,1
67,000020,88____:049::8814209:8814001:13:1146:20241208,Bruxelles-Midi,11964,,4555,,1
102,000036,88____:049::8884004:8881000:4:2102:20241019,Mons,11965,,4556,,1
93,000010,88____:049::8811601:8872413:9:1746:20241110,Fleurus,11965,,4557,,1
67,000014,88____:049::8814209:8814001:13:939:20241117,Bruxelles-Midi,11965,,4558,,1
111,000030,88____:049::8872009:8872413:4:936:20241124,Fleurus,11965,,4559,,1
67,000020,88____:049::8814209:8814001:13:1246:20241208,Bruxelles-Midi,11965,,4560,,1
102,000036,88____:049::8884004:8881000:4:2202:20241019,Mons,11966,,4561,,1
93,000010,88____:049::8811601:8872413:9:1846:20241110,Fleurus,11966,,4562,,1
67,000014,88____:049::8814209:8814001:13:1039:20241117,Bruxelles-Midi,11966,,4563,,1
111,000030,88____:049::8872009:8872413:4:1036:20241124,Fleurus,11966,,4564,,1
67,000020,88____:049::8814209:8814001:13:1346:20241208,Bruxelles-Midi,11966,,4565,,1
102,000036,88____:049::8884004:8881000:4:2302:20241019,Mons,11967,,4566,,1
93,000010,88____:049::8811601:8872413:9:1946:20241110,Fleurus,11967,,4567,,1
67,000014,88____:049::8814209:8814001:13:1139:20241117,Bruxelles-Midi,11967,,4568,,1
111,000030,88____:049::8872009:8872413:4:1136:20241124,Fleurus,11967,,4569,,1
67,000020,88____:049::8814209:8814001:13:1446:20241208,Bruxelles-Midi,11967,,4570,,1
102,000008,88____:049::8881000:8884004:4:632:20241020,Saint-Ghislain,11968,,4571,,1
93,000010,88____:049::8811601:8872413:9:2046:20241110,Fleurus,11968,,4572,,1
67,000014,88____:049::8814209:8814001:13:1239:20241117,Bruxelles-Midi,11968,,4573,,1
111,000030,88____:049::8872009:8872413:4:1236:20241124,Fleurus,11968,,4574,,1
67,000020,88____:049::8814209:8814001:13:1546:20241208,Bruxelles-Midi,11968,,4575,,1
102,000008,88____:049::8881000:8884004:4:732:20241020,Saint-Ghislain,11969,,4576,,1
93,000010,88____:049::8811601:8872413:9:2146:20241110,Fleurus,11969,,4577,,1
67,000014,88____:049::8814209:8814001:13:1339:20241117,Bruxelles-Midi,11969,,4578,,1
111,000030,88____:049::8872009:8872413:4:1336:20241124,Fleurus,11969,,4579,,1
67,000020,88____:049::8814209:8814001:13:1646:20241208,Bruxelles-Midi,11969,,4580,,1
102,000008,88____:049::8881000:8884004:4:832:20241020,Saint-Ghislain,11970,,4581,,1
93,000061,88____:049::8872413:8811601:9:808:20241111,Ottignies,11970,,4582,,1
67,000014,88____:049::8814209:8814001:13:1439:20241117,Bruxelles-Midi,11970,,4583,,1
111,000030,88____:049::8872009:8872413:4:1436:20241124,Fleurus,11970,,4584,,1
67,000020,88____:049::8814209:8814001:13:1746:20241208,Bruxelles-Midi,11970,,4585,,1
102,000008,88____:049::8881000:8884004:4:932:20241020,Saint-Ghislain,11971,,4586,,1
93,000061,88____:049::8872413:8811601:9:908:20241111,Ottignies,11971,,4587,,1
67,000014,88____:049::8814209:8814001:13:1539:20241117,Bruxelles-Midi,11971,,4588,,1
111,000030,88____:049::8872009:8872413:4:1536:20241124,Fleurus,11971,,4589,,1
67,000020,88____:049::8814209:8814001:13:1846:20241208,Bruxelles-Midi,11971,,4590,,1
102,000008,88____:049::8881000:8884004:4:1032:20241020,Saint-Ghislain,11972,,4591,,1
93,000061,88____:049::8872413:8811601:9:1008:20241111,Ottignies,11972,,4592,,1
67,000014,88____:049::8814209:8814001:13:1639:20241117,Bruxelles-Midi,11972,,4593,,1
111,000030,88____:049::8872009:8872413:4:1636:20241124,Fleurus,11972,,4594,,1
67,000020,88____:049::8814209:8814001:13:1946:20241208,Bruxelles-Midi,11972,,4595,,1
102,000008,88____:049::8881000:8884004:4:1132:20241020,Saint-Ghislain,11973,,4596,,1
93,000061,88____:049::8872413:8811601:9:1108:20241111,Ottignies,11973,,4597,,1
67,000014,88____:049::8814209:8814001:13:1739:20241117,Bruxelles-Midi,11973,,4598,,1
111,000030,88____:049::8872009:8872413:4:1736:20241124,Fleurus,11973,,4599,,1
67,000020,88____:049::8814209:8814001:13:2046:20241208,Bruxelles-Midi,11973,,4600,,1
102,000008,88____:049::8881000:8884004:4:1232:20241020,Saint-Ghislain,11974,,4601,,1
93,000061,88____:049::8872413:8811601:9:1208:20241111,Ottignies,11974,,4602,,1
67,000014,88____:049::8814209:8814001:13:1839:20241117,Bruxelles-Midi,11974,,4603,,1
111,000030,88____:049::8872009:8872413:4:1836:20241124,Fleurus,11974,,4604,,1
67,000020,88____:049::8814209:8814001:13:2146:20241208,Bruxelles-Midi,11974,,4605,,1
102,000008,88____:049::8881000:8884004:4:1332:20241020,Saint-Ghislain,11975,,4606,,1
93,000061,88____:049::8872413:8811601:9:1308:20241111,Ottignies,11975,,4607,,1
67,000014,88____:049::8814209:8814001:13:1939:20241117,Bruxelles-Midi,11975,,4608,,1
111,000030,88____:049::8872009:8872413:4:1936:20241124,Fleurus,11975,,4609,,1
67,000020,88____:049::8814209:8814001:13:2246:20241208,Bruxelles-Midi,11975,,4610,,1
102,000008,88____:049::8881000:8884004:4:1432:20241020,Saint-Ghislain,11976,,4611,,1
93,000061,88____:049::8872413:8811601:9:1408:20241111,Ottignies,11976,,4612,,1
67,000014,88____:049::8814209:8814001:13:2039:20241117,Bruxelles-Midi,11976,,4613,,1
111,000030,88____:049::8872009:8872413:4:2036:20241124,Fleurus,11976,,4614,,1
67,000020,88____:049::8814209:8814001:13:2346:20241208,Bruxelles-Midi,11976,,4615,,1
102,000008,88____:049::8881000:8884004:4:1532:20241020,Saint-Ghislain,11977,,4616,,1
93,000061,88____:049::8872413:8811601:9:1508:20241111,Ottignies,11977,,4617,,1
67,000014,88____:049::8814209:8814001:13:2139:20241117,Bruxelles-Midi,11977,,4618,,1
111,000030,88____:049::8872009:8872413:4:2136:20241124,Fleurus,11977,,4619,,1
67,000020,88____:049::8814209:8814001:13:2446:20241208,Bruxelles-Midi,11977,,4620,,1
102,000008,88____:049::8881000:8884004:4:1632:20241020,Saint-Ghislain,11978,,4621,,1
93,000010,88____:049::8872413:8811601:9:1608:20241110,Ottignies,11978,,4622,,1
67,000014,88____:049::8814209:8814001:13:2239:20241117,Bruxelles-Midi,11978,,4623,,1
111,000030,88____:049::8872009:8872413:4:2236:20241124,Fleurus,11978,,4624,,1
67,000067,88____:049::8814209:8814001:13:146:20241209,Bruxelles-Midi,11978,,4625,,1
102,000036,88____:049::8881000:8884004:4:1732:20241019,Saint-Ghislain,11979,,4626,,1
93,000010,88____:049::8872413:8811601:9:1708:20241110,Ottignies,11979,,4627,,1
67,000014,88____:049::8814209:8814001:13:2339:20241117,Bruxelles-Midi,11979,,4628,,1
111,000064,88____:049::8872009:8872413:4:2336:20241123,Fleurus,11979,,4629,,1
67,000057,88____:049::8814001:8814209:13:943:20241207,Nivelles,11979,,4630,,1
102,000036,88____:049::8881000:8884004:4:1832:20241019,Saint-Ghislain,11980,,4631,,1
93,000010,88____:049::8872413:8811601:9:1808:20241110,Ottignies,11980,,4632,,1
67,000014,88____:049::8814001:8814209:13:714:20241117,Nivelles,11980,,4633,,1
67,000057,88____:049::8814001:8814209:13:1043:20241207,Nivelles,11980,,4634,,1
102,000036,88____:049::8881000:8884004:4:1932:20241019,Saint-Ghislain,11981,,4635,,1
93,000010,88____:049::8872413:8811601:9:1908:20241110,Ottignies,11981,,4636,,1
67,000014,88____:049::8814001:8814209:13:814:20241117,Nivelles,11981,,4637,,1
111,000030,88____:049::8872413:8872009:4:738:20241124,Charleroi-Central,11981,,4638,,1
67,000057,88____:049::8814001:8814209:13:1143:20241207,Nivelles,11981,,4639,,1
102,000036,88____:049::8881000:8884004:4:2032:20241019,Saint-Ghislain,11982,,4640,,1
93,000010,88____:049::8872413:8811601:9:2008:20241110,Ottignies,11982,,4641,,1
67,000014,88____:049::8814001:8814209:13:914:20241117,Nivelles,11982,,4642,,1
111,000030,88____:049::8872413:8872009:4:838:20241124,Charleroi-Central,11982,,4643,,1
67,000057,88____:049::8814001:8814209:13:1243:20241207,Nivelles,11982,,4644,,1
102,000036,88____:049::8881000:8884004:4:2132:20241019,Saint-Ghislain,11983,,4645,,1
93,000010,88____:049::8872413:8811601:9:2108:20241110,Ottignies,11983,,4646,,1
67,000014,88____:049::8814001:8814209:13:1014:20241117,Nivelles,11983,,4647,,1
111,000030,88____:049::8872413:8872009:4:938:20241124,Charleroi-Central,11983,,4648,,1
67,000057,88____:049::8814001:8814209:13:1343:20241207,Nivelles,11983,,4649,,1
102,000036,88____:049::8881000:8884004:4:2232:20241019,Saint-Ghislain,11984,,4650,,1
93,000010,88____:049::8872413:8811601:9:2208:20241110,Ottignies,11984,,4651,,1
67,000014,88____:049::8814001:8814209:13:1114:20241117,Nivelles,11984,,4652,,1
111,000030,88____:049::8872413:8872009:4:1038:20241124,Charleroi-Central,11984,,4653,,1
67,000057,88____:049::8814001:8814209:13:1443:20241207,Nivelles,11984,,4654,,1
102,000036,88____:049::8881000:8884004:4:2332:20241019,Saint-Ghislain,11985,,4655,,1
93,000010,88____:049::8872413:8811601:9:2308:20241110,Ottignies,11985,,4656,,1
67,000014,88____:049::8814001:8814209:13:1214:20241117,Nivelles,11985,,4657,,1
111,000030,88____:049::8872413:8872009:4:1138:20241124,Charleroi-Central,11985,,4658,,1
67,000057,88____:049::8814001:8814209:13:1543:20241207,Nivelles,11985,,4659,,1
94,000036,88____:049::8811601:8872009:12:512:20241019,Charleroi-Central,11986,,4660,,1
67,000014,88____:049::8814001:8814209:13:1314:20241117,Nivelles,11986,,4661,,1
111,000030,88____:049::8872413:8872009:4:1238:20241124,Charleroi-Central,11986,,4662,,1
67,000057,88____:049::8814001:8814209:13:1643:20241207,Nivelles,11986,,4663,,1
93,000008,88____:049::8811601:8872413:9:558:20241020,Fleurus,11987,,4664,,1
67,000014,88____:049::8814001:8814209:13:1414:20241117,Nivelles,11987,,4665,,1
111,000030,88____:049::8872413:8872009:4:1338:20241124,Charleroi-Central,11987,,4666,,1
67,000057,88____:049::8814001:8814209:13:1743:20241207,Nivelles,11987,,4667,,1
93,000008,88____:049::8811601:8872413:9:647:20241020,Fleurus,11988,,4668,,1
67,000014,88____:049::8814001:8814209:13:1514:20241117,Nivelles,11988,,4669,,1
111,000030,88____:049::8872413:8872009:4:1438:20241124,Charleroi-Central,11988,,4670,,1
67,000057,88____:049::8814001:8814209:13:1843:20241207,Nivelles,11988,,4671,,1
93,000008,88____:049::8811601:8872413:9:747:20241020,Fleurus,11989,,4672,,1
67,000014,88____:049::8814001:8814209:13:1614:20241117,Nivelles,11989,,4673,,1
111,000030,88____:049::8872413:8872009:4:1538:20241124,Charleroi-Central,11989,,4674,,1
67,000057,88____:049::8814001:8814209:13:1943:20241207,Nivelles,11989,,4675,,1
93,000008,88____:049::8811601:8872413:9:847:20241020,Fleurus,11990,,4676,,1
67,000014,88____:049::8814001:8814209:13:1714:20241117,Nivelles,11990,,4677,,1
111,000030,88____:049::8872413:8872009:4:1638:20241124,Charleroi-Central,11990,,4678,,1
67,000057,88____:049::8814001:8814209:13:2043:20241207,Nivelles,11990,,4679,,1
93,000008,88____:049::8811601:8872413:9:947:20241020,Fleurus,11991,,4680,,1
67,000014,88____:049::8814001:8814209:13:1814:20241117,Nivelles,11991,,4681,,1
111,000030,88____:049::8872413:8872009:4:1738:20241124,Charleroi-Central,11991,,4682,,1
67,000057,88____:049::8814001:8814209:13:2143:20241207,Nivelles,11991,,4683,,1
93,000008,88____:049::8811601:8872413:9:1047:20241020,Fleurus,11992,,4684,,1
67,000014,88____:049::8814001:8814209:13:1914:20241117,Nivelles,11992,,4685,,1
111,000030,88____:049::8872413:8872009:4:1838:20241124,Charleroi-Central,11992,,4686,,1
67,000057,88____:049::8814001:8814209:13:2243:20241207,Nivelles,11992,,4687,,1
93,000008,88____:049::8811601:8872413:9:1147:20241020,Fleurus,11993,,4688,,1
67,000014,88____:049::8814001:8814209:13:2014:20241117,Nivelles,11993,,4689,,1
111,000030,88____:049::8872413:8872009:4:1938:20241124,Charleroi-Central,11993,,4690,,1
93,000008,88____:049::8811601:8872413:9:1247:20241020,Fleurus,11994,,4691,,1
67,000014,88____:049::8814001:8814209:13:2114:20241117,Nivelles,11994,,4692,,1
111,000030,88____:049::8872413:8872009:4:2038:20241124,Charleroi-Central,11994,,4693,,1
93,000008,88____:049::8811601:8872413:9:1347:20241020,Fleurus,11995,,4694,,1
67,000014,88____:049::8814001:8814209:13:2214:20241117,Nivelles,11995,,4695,,1
111,000030,88____:049::8872413:8872009:4:2138:20241124,Charleroi-Central,11995,,4696,,1
93,000008,88____:049::8811601:8872413:9:1447:20241020,Fleurus,11996,,4697,,1
67,000014,88____:049::8814001:8814209:13:2314:20241117,Nivelles,11996,,4698,,1
111,000030,88____:049::8872413:8872009:4:2238:20241124,Charleroi-Central,11996,,4699,,1
93,000008,88____:049::8811601:8872413:9:1547:20241020,Fleurus,11997,,4700,,1
67,000014,88____:049::8814001:8814209:13:2414:20241117,Nivelles,11997,,4701,,1
93,000008,88____:049::8811601:8872413:9:1647:20241020,Fleurus,11998,,4702,,1
67,000014,88____:049::8814001:8814209:13:2514:20241117,Nivelles,11998,,4703,,1
93,000008,88____:049::8811601:8872413:9:1747:20241020,Fleurus,11999,,4704,,1
67,000049,88____:049::8814001:8814209:13:214:20241118,Nivelles,11999,,4705,,1
13,000091,88____:049::8822004:8893401:7:2456:20241206,Termonde,12000,,4706,,1
6,000045,88____:049::8892007:8891009:10:2525:20241115,Bruges,12000,,4707,,1
6,000002,88____:049::8892007:8891009:10:125:20241116,Bruges,12001,,4708,,1
6,000014,88____:049::8892007:8891009:10:820:20241117,Bruges,12002,,4709,,1
6,000014,88____:049::8892007:8891009:10:920:20241117,Bruges,12003,,4710,,1
6,000036,88____:049::8892007:8891009:10:125:20241019,Bruges,12004,,4711,,1
6,000014,88____:049::8892007:8891009:10:1020:20241117,Bruges,12004,,4712,,1
6,000014,88____:049::8892007:8891009:10:1120:20241117,Bruges,12005,,4713,,1
6,000014,88____:049::8892007:8891009:10:1220:20241117,Bruges,12006,,4714,,1
6,000014,88____:049::8892007:8891009:10:1320:20241117,Bruges,12007,,4715,,1
6,000014,88____:049::8892007:8891009:10:1420:20241117,Bruges,12008,,4716,,1
6,000014,88____:049::8892007:8891009:10:1520:20241117,Bruges,12009,,4717,,1
6,000014,88____:049::8892007:8891009:10:1620:20241117,Bruges,12010,,4718,,1
6,000014,88____:049::8892007:8891009:10:1720:20241117,Bruges,12011,,4719,,1
6,000014,88____:049::8892007:8891009:10:1820:20241117,Bruges,12012,,4720,,1
6,000014,88____:049::8892007:8891009:10:1920:20241117,Bruges,12013,,4721,,1
6,000014,88____:049::8892007:8891009:10:2020:20241117,Bruges,12014,,4722,,1
6,000014,88____:049::8892007:8891009:10:2120:20241117,Bruges,12015,,4723,,1
6,000014,88____:049::8892007:8891009:10:2220:20241117,Bruges,12016,,4724,,1
6,000014,88____:049::8892007:8891009:10:2320:20241117,Bruges,12017,,4725,,1
6,000049,88____:049::8892007:8891009:10:146:20241118,Bruges,12018,,4726,,1
6,000014,88____:049::8891009:8892007:10:628:20241117,Gand-Saint-Pierre,12019,,4727,,1
6,000014,88____:049::8891009:8892007:10:728:20241117,Gand-Saint-Pierre,12020,,4728,,1
6,000014,88____:049::8891009:8892007:10:819:20241117,Gand-Saint-Pierre,12021,,4729,,1
6,000014,88____:049::8891009:8892007:10:919:20241117,Gand-Saint-Pierre,12022,,4730,,1
6,000014,88____:049::8891009:8892007:10:1019:20241117,Gand-Saint-Pierre,12023,,4731,,1
6,000014,88____:049::8891009:8892007:10:1119:20241117,Gand-Saint-Pierre,12024,,4732,,1
6,000014,88____:049::8891009:8892007:10:1219:20241117,Gand-Saint-Pierre,12025,,4733,,1
6,000014,88____:049::8891009:8892007:10:1319:20241117,Gand-Saint-Pierre,12026,,4734,,1
6,000014,88____:049::8891009:8892007:10:1419:20241117,Gand-Saint-Pierre,12027,,4735,,1
6,000014,88____:049::8891009:8892007:10:1519:20241117,Gand-Saint-Pierre,12028,,4736,,1
6,000014,88____:049::8891009:8892007:10:1619:20241117,Gand-Saint-Pierre,12029,,4737,,1
6,000014,88____:049::8891009:8892007:10:1719:20241117,Gand-Saint-Pierre,12030,,4738,,1
6,000014,88____:049::8891009:8892007:10:1819:20241117,Gand-Saint-Pierre,12031,,4739,,1
6,000014,88____:049::8891009:8892007:10:1919:20241117,Gand-Saint-Pierre,12032,,4740,,1
6,000014,88____:049::8891009:8892007:10:2019:20241117,Gand-Saint-Pierre,12033,,4741,,1
6,000014,88____:049::8891009:8892007:10:2119:20241117,Gand-Saint-Pierre,12034,,4742,,1
6,000014,88____:049::8891009:8892007:10:2219:20241117,Gand-Saint-Pierre,12035,,4743,,1
6,000014,88____:049::8892007:8891009:10:848:20241117,Bruges,12036,,4744,,1
6,000014,88____:049::8892007:8891009:10:948:20241117,Bruges,12037,,4745,,1
6,000014,88____:049::8892007:8891009:10:1048:20241117,Bruges,12038,,4746,,1
6,000014,88____:049::8892007:8891009:10:1148:20241117,Bruges,12039,,4747,,1
6,000014,88____:049::8892007:8891009:10:1248:20241117,Bruges,12040,,4748,,1
6,000014,88____:049::8892007:8891009:10:1348:20241117,Bruges,12041,,4749,,1
6,000014,88____:049::8892007:8891009:10:1448:20241117,Bruges,12042,,4750,,1
6,000014,88____:049::8892007:8891009:10:1548:20241117,Bruges,12043,,4751,,1
6,000014,88____:049::8892007:8891009:10:1648:20241117,Bruges,12044,,4752,,1
6,000014,88____:049::8892007:8891009:10:1748:20241117,Bruges,12045,,4753,,1
6,000014,88____:049::8892007:8891009:10:1848:20241117,Bruges,12046,,4754,,1
6,000014,88____:049::8892007:8891009:10:1948:20241117,Bruges,12047,,4755,,1
6,000014,88____:049::8892007:8891009:10:2048:20241117,Bruges,12048,,4756,,1
6,000014,88____:049::8892007:8891009:10:2148:20241117,Bruges,12049,,4757,,1
6,000014,88____:049::8892007:8891009:10:2248:20241117,Bruges,12050,,4758,,1
6,000014,88____:049::8892007:8891009:10:2348:20241117,Bruges,12051,,4759,,1
6,000014,88____:049::8892007:8891009:10:2438:20241117,Bruges,12052,,4760,,1
6,000014,88____:049::8892007:8891009:10:2538:20241117,Bruges,12053,,4761,,1
6,000014,88____:049::8891009:8892007:10:833:20241117,Gand-Saint-Pierre,12054,,4762,,1
6,000014,88____:049::8891009:8892007:10:933:20241117,Gand-Saint-Pierre,12055,,4763,,1
6,000014,88____:049::8891009:8892007:10:1033:20241117,Gand-Saint-Pierre,12056,,4764,,1
6,000014,88____:049::8891009:8892007:10:1133:20241117,Gand-Saint-Pierre,12057,,4765,,1
6,000014,88____:049::8891009:8892007:10:1233:20241117,Gand-Saint-Pierre,12058,,4766,,1
6,000014,88____:049::8891009:8892007:10:1333:20241117,Gand-Saint-Pierre,12059,,4767,,1
6,000014,88____:049::8891009:8892007:10:1433:20241117,Gand-Saint-Pierre,12060,,4768,,1
6,000014,88____:049::8891009:8892007:10:1533:20241117,Gand-Saint-Pierre,12061,,4769,,1
6,000014,88____:049::8891009:8892007:10:1633:20241117,Gand-Saint-Pierre,12062,,4770,,1
6,000014,88____:049::8891009:8892007:10:1733:20241117,Gand-Saint-Pierre,12063,,4771,,1
6,000014,88____:049::8891009:8892007:10:1833:20241117,Gand-Saint-Pierre,12064,,4772,,1
6,000014,88____:049::8891009:8892007:10:1933:20241117,Gand-Saint-Pierre,12065,,4773,,1
6,000014,88____:049::8891009:8892007:10:2033:20241117,Gand-Saint-Pierre,12066,,4774,,1
6,000014,88____:049::8891009:8892007:10:2133:20241117,Gand-Saint-Pierre,12067,,4775,,1
6,000014,88____:049::8891009:8892007:10:2233:20241117,Gand-Saint-Pierre,12068,,4776,,1
6,000014,88____:049::8891009:8892007:10:2323:20241117,Gand-Saint-Pierre,12069,,4777,,1
6,000014,88____:049::8891009:8892007:10:2423:20241117,Gand-Saint-Pierre,12070,,4778,,1
6,000014,88____:049::8891009:8892007:10:2523:20241117,Gand-Saint-Pierre,12071,,4779,,1
37,000010,88____:049::8833605:8833001:6:2158:20241110,Louvain,12100,,4780,,1
37,000013,88____:049::8833001:8833605:6:628:20241031,Landen,12100,,4781,,1
37,000048,88____:049::8833001:8833605:6:649:20241103,Landen,12100,,4782,,1
129,000020,88____:049::8821600:8833209:7:726:20241208,Aarschot,12100,,4783,,1
